Liparis ambohimangana	0.49			8.96							46.04	48.13						0.03								0.05	6.65			24.51						34.2					8.16		10.7		14.69						13.44					41.07				3.87					26.05	48.51	35.59																20.46																	48.39
Polystachya acuminata	0.63					31.74	14.35	4.17		35.62	19.23	0.0		23.43	3.73	8.54	17.88	1.87	28.81	2.24	8.16				25.04	5.7	43.95	4.96	2.66	37.65	5.26	37.76	3.08	15.5	6.59		36.74	0.39	9.07	5.02	15.11	47.04	4.45		6.69	13.75	9.29	19.03	1.63		48.23	48.9	2.2	32.85	26.85	8.99	11.98	32.76	2.75	15.12	26.01	2.25		3.67	6.52	43.01	10.99	18.92	45.3	3.29			2.15	37.58	8.63	1.67	7.92	8.37	43.54	0.89	9.66	26.18			23.97	22.5		2.9			2.47			8.13		24.61		6.57	32.45	7.19
Polystachya albescens																																																																																							33.84													
Polystachya bicalcarata																					46.2											7.13																																		43.57																		39.19							27.1						40.1			
Bulbophyllum analamazoatrae																														28.35																																					45.23																																	
Polystachya caespitifica																																																																																																				
Polystachya canaliculata	15.48	8.89		46.39	8.3		26.47	26.58	4.39	17.38	18.38	4.83	26.3			15.41	42.65	15.15		26.58		14.0		21.75	1.37	27.11	37.91	5.75		4.94	2.1	18.11	6.62	14.86	21.77	12.76	21.22	22.42	11.79	30.81	1.41	33.63	12.49		3.04	18.19	43.76	9.48		11.08	2.16	10.01	5.14	0.17		5.8	18.97	11.07	2.06	22.73	3.66	25.5		20.08	15.81			14.4	19.09		13.68	40.98		17.45	10.0	36.52	14.46	38.38	1.46	18.34	9.96		21.52	9.26	41.6	3.58	7.85			20.26	29.98		11.14	36.19	4.61	15.73	42.38			
Polystachya caudata							6.37							10.47	29.72	21.19						34.32				3.14		3.05	32.38							0.48				21.38			2.71											42.6	12.03		7.43		27.65											15.31			1.11				32.56					6.44				12.26							44.37	5.76		18.14			14.0	
Polystachya cooperi	43.47		9.56	31.02	42.95						45.45		17.22						29.14					1.01			17.42					45.33			7.85	27.46			27.6			3.37					29.58				15.06												33.29				36.4								0.53		17.66			2.22		21.93					40.82			3.74				1.57					3.83	
Polystachya disiformis							48.3									26.47	17.4	17.34	6.41		24.92				37.65		38.33											46.55		10.74								43.33	20.71	2.75			33.81					45.09							23.5	16.94	36.32					27.88							5.95	38.91	1.42								46.76	29.99				15.37					37.88	
Polystachya doggettii							39.39																																																																																													
Polystachya eurygnatha				40.18	11.78	46.04										34.72			24.22	25.3		16.08	47.11								16.5	9.22	31.06	0.53	23.82	30.47		18.03			7.69		45.6				37.03					18.48				21.63	36.93			37.48	5.11		48.01			8.22									13.61	44.71	25.51							43.75	12.07	43.89						31.58								48.51
Polystachya fischeri					10.46							7.28			46.91															6.03					4.35		18.97		21.59				28.79							21.39				34.91		18.81	48.96		49.98			25.26						15.98				43.75	16.59			24.79	44.2					28.61				30.91		2.7											17.73	
Polystachya geniculata		2.18	42.04				38.17		20.55			6.07				20.33								9.75	3.46		47.03	9.7									17.47	19.69			1.99	17.89		45.38	19.62	7.89			37.83		24.52			46.24		26.01	29.34				37.13		5.12			40.81						28.78		27.3															31.61			11.95						24.67		
Polystachya gracilenta												24.84																						49.08									26.95																						14.4												24.94																							6.95
Polystachya holstii		2.06	5.09					36.0		7.69			31.82													18.09				14.86				36.73				21.75								36.01					0.15		21.13						7.76		18.89	24.2	5.58			9.7					39.03								6.52		33.98		32.73		18.01	45.39			14.41				15.89	10.68		37.41				
Polystachya isochiloides										2.68	34.93			3.91																				25.11	28.32				9.34								47.63						36.14		47.89		23.59	37.21	37.64	41.4			40.56		16.43											12.77		40.26	31.85			48.75							5.25				23.53						36.36	37.78
Polystachya kupensis	7.92	21.24	16.82	38.66	0.53	10.13	25.41	6.05	21.29	8.29	26.71		8.83	17.75	6.15	16.21	35.78	18.91	23.21	26.29		2.6			28.15	24.95	43.02	18.32	31.93	30.52	42.78	8.81			15.91	31.98	32.42	6.01	10.74	3.63	15.67	12.15	8.93	17.91	12.28	1.13	2.11	7.32	10.85	43.36	30.42	29.39	28.24	43.78	4.5	17.72		22.68	1.41	38.13	19.74	24.12	3.75	0.35	25.63	29.45	1.83		27.62	8.01			8.64	19.24	7.16		9.86			0.87	5.45	31.02	7.09	11.0	5.15	12.29	21.0		3.88	12.65	21.26	2.73			16.83	5.22	11.26	1.74		48.93
Polystachya lacroixiana	29.18	4.55	15.45			6.4	16.02	12.25	2.06	17.52	9.77	16.53	22.85		18.89	5.77	6.56		26.0	18.38	11.44	4.48	9.6		1.03	35.54		21.59	32.73	11.47	5.14				18.62	12.15	19.28	6.31	14.84		24.98	33.61	30.84		42.68		19.57	9.03	16.64	2.18	46.83	1.96		2.04				17.13	12.21	10.79	19.48	24.83	13.18	23.73	10.7	33.45	3.9	34.74		9.93	38.77	17.61	34.64		18.69	8.02	0.89	13.58		27.28		1.27	36.49	2.02			36.61	2.83	9.86	32.86	5.98	33.75	9.89	6.18	46.09	7.12	6.27	30.03	24.48	5.9
Polystachya laurentii																	4.17																41.66																																																													19.4						
Bulbophyllum anjozorobeense		2.73	27.64						44.65		27.93				15.45								41.41				35.59				3.39		10.1			34.89							30.29									28.79					42.92		23.77									3.84			40.1			30.08				43.7				38.6		6.68									24.82							24.86
Polystachya longiscapa			15.65	2.56		27.22							42.79			28.08			46.1			30.11	20.85							0.61						21.39			10.45	32.01			30.91		1.85				9.97	30.68						17.71			29.45	22.21								12.74			25.12			13.03						23.65					29.63															
Polystachya maculata	12.96	13.87	10.22	37.13	2.25	37.6			9.94	21.9	7.03	32.13		30.29	2.64	2.45	10.24		8.02		30.66	22.92	23.59		27.97	10.14	11.09	16.77	3.15	6.56		30.0		10.4	23.28		31.31	20.1		10.29	35.28		35.43	5.34	23.02			26.21			18.93	27.74	41.82	20.51		14.65		15.75	26.52			16.39	6.0	6.03	33.62	32.06	27.35	32.01	43.68	8.24	7.32		16.63	4.95	13.62	9.0	9.52	16.62	18.25	32.18	6.91	10.75	5.51	7.87	15.33		11.28		3.64	6.46			6.79	25.35	34.34	9.58	24.9	48.52		21.49
Polystachya mazumbaiensis	46.11		35.74			31.73															24.32					12.69		35.98				44.2			0.03				25.7		7.63								23.62		45.24							37.4	2.73					7.39										15.07		15.91				36.34				39.4				46.76						22.02	14.99		40.42	43.32		
Polystachya modesta																																										44.01																																																										
Bulbophyllum ankylochele																																																																																																				
Polystachya nyanzensis									42.73																																													31.99																																														
Polystachya porphyrochila	20.88	14.25	38.91	4.03	40.0	8.65		3.08	37.02	10.54	2.16	25.8	2.63	13.33	36.17	0.74	19.44	18.87		31.21	7.3	17.44				9.31	28.99	1.38	17.54			18.86		0.27			2.77	3.12			30.61	8.09	26.43	5.91	7.06		39.32	14.46	39.48	37.08	7.78		19.51		29.86	2.99	29.79	35.14	8.12		9.58	2.64	34.11		7.84	14.59	19.36	43.88	10.55	2.11		2.47	36.98	1.95	16.67		12.78		4.48	42.47	2.45	11.25	12.12	20.64	20.3		18.21	7.51	20.81			9.57	8.97	19.25	12.0		5.3	8.25		
Polystachya praecipitis					10.12					25.3								26.17				19.18		40.54					48.42					15.15					38.43										25.8					43.05			34.86		14.71								0.9		35.89	9.19			1.92							49.98	31.44		21.92				34.01	45.96	49.77			11.93		44.82	29.93	13.04				
Bulbophyllum ankylorhinon																																	32.34																																																																			
Polystachya pudorina										38.39										19.57				35.86							46.43				17.77					22.24				24.91					28.48										35.32		44.89					5.31														29.8					9.99		42.07			14.63							47.5			
Bulbophyllum antennatum																																																																																																				
Polystachya rugosilabia	1.91	7.88	22.67	9.66	37.28	7.46	1.51	22.76	27.98	47.35			13.67	10.06	41.76	33.81	6.18	1.01	0.54	7.77		0.25	4.87	9.78	1.37	6.39		31.89			11.91	27.35	7.97	12.18	30.33	9.58	11.32	49.95		9.84	12.79		19.29		49.68		9.03		1.37	12.22	5.84		23.92		6.46	10.65	5.69	0.04	5.98	45.22	9.43	16.97	1.35	16.72		33.89		10.72	15.61	31.75	8.17	25.1			21.62			26.25	11.96	25.3	14.54	25.63	11.71		13.13	37.68		22.89	2.7	21.39	7.1	29.38	27.72	22.2		3.53		9.92	32.25	0.19
Polystachya serpentina		28.35						43.33	46.04					40.17									18.12	22.92		24.79							48.94	49.12		32.94										1.52	27.76						6.82			24.04	43.43					2.06	47.7				34.18	41.32						23.08																					17.71		28.11			
Polystachya shega				25.67		35.49			21.59		7.03						39.17														40.72		39.45			23.67	6.43			43.65	27.83					28.62		8.42		28.1		1.28	40.63			30.85	35.92		30.48	41.7					33.13	2.27	22.97		31.79		23.85															43.67			19.3				34.18							
Polystachya stauroglossa															0.09				44.75				34.4												19.4						17.13																																												47.38															
Polystachya subdiphylla			3.08							27.27		20.31	25.92			23.8		3.33			40.98			30.39			20.02			39.08	18.83			13.33			8.81										34.4						25.32			23.5		7.43						24.68	42.91	15.54	23.71		34.8						12.53											42.32		18.75	19.94	12.01				10.41						30.66
Polystachya subumbellata																																																																																																				
Polystachya superposita											49.6									37.15	5.01	42.22			42.22						42.9								37.41					36.11			7.49					7.32				48.98		31.04									3.6						31.23	43.49					49.68					4.51							0.78					31.2	19.07	17.69		
Polystachya teitensis					20.4		27.72		45.96	23.78	12.09									10.15		16.17							18.43											37.09	37.6			25.61															27.33				26.14								27.24			43.4						11.42		0.04						22.5		37.9		12.65					49.11			
Polystachya tenella																																								36.89																																																												
Polystachya testuana																																																		3.18			25.37																																															
Polystachya uluguruensis						30.81						1.98		44.47		3.75			25.71									33.01				40.28	8.72		33.08			45.68						2.68			5.81	35.05		43.87	26.52				16.07			24.09				10.06														40.49			21.26		35.64				2.05		13.3		0.21										7.09	
Polystachya undulata						18.46											6.49					46.63				37.42			14.71									3.83				10.41					41.51		16.32								43.34					48.85					8.81															21.03					50.0		5.81					40.77	31.56	4.34	35.04			
Polystachya valentina																43.13										38.58																																																			35.82						45.81																	
Polystachya victoriae	26.68	2.51	43.21	44.86	4.42		5.94	14.53	14.16				15.03		22.32		41.84	42.36			3.7	0.21	7.24		38.24	11.67	33.46	36.88	2.28	4.84	22.48	15.34	16.86	4.2	12.21	10.63	11.63	5.64		12.53		17.2	6.25	41.39	0.61	41.84	5.6			37.21		22.69	41.62	31.42	35.72	9.74	6.26	38.67	29.9	2.36	8.32		1.19	4.58		16.36		12.09	30.65	18.58	7.97	18.42	2.44	5.21			31.49		5.06	12.66		48.04		18.27	10.81	12.2		8.55	3.58		9.87	4.85	43.07		14.8	42.73			15.26	25.64
Polystachya woosnamii						47.18																										49.25			14.31																											20.91																											5.02											
Polystachya xerophila		49.23		37.66					29.17							30.9	32.09	21.29						1.37						7.74	14.27		23.43	9.08	17.76	43.74			38.71	31.72									18.63			9.35	26.24			3.44	7.46																			3.16				14.74											22.15		6.14	18.28						
Pomatocalpa maculosum																																																																																																				
Porroglossum muscosum																																																																																																				
Prasophyllum favonium				24.21	45.87	2.61	6.8	2.41	3.84		2.75	24.91	9.49	33.0		18.35		13.66	21.01		32.69	16.84		36.93	13.72	0.97	1.63			31.61		6.56	47.65	17.73	16.11	5.47	11.09	37.89		24.04	0.22		47.63	16.07		25.33	1.44		10.37	13.93	11.0	6.05	46.84	27.64	24.21	33.16		10.24			16.87		35.91	29.66	19.71	1.51	0.89	27.08			1.18	0.85	27.63	2.54	10.62	11.99	4.46	40.92	6.5	9.85	31.42	0.34	1.24	29.78			2.7	44.24		11.82	30.23	39.25	15.81	9.4		19.75	12.18	25.57	46.87	0.04
Bulbophyllum atrosanguineum													46.44													7.76					9.84												39.54						22.02																																													14.88						
Prasophyllum giganteum																																																																							26.34																		19.65											
Prasophyllum mimulum																		46.63																																																																					37.93													
